name,lat,lng,rating,types
Le Cornichon - Maison fondée en 2011,48.83412429999999,2.326114999999999,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']"
McDonald's,48.83318209999999,2.3318129,3.2,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Denfert Maree,48.83351520000001,2.330620399999999,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']"
La Baraka,48.83534230000001,2.3260856,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Baladna,48.83383310000001,2.3310743,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Café Daguerre,48.83340449999999,2.331322399999999,3.9,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Amorino,48.8337714,2.3299042,4.5,"['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Un Jour à Hanoï,48.83473060000001,2.3278052,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Le Duc,48.8387481,2.3312101,4.5,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Aasman restaurant,48.83611730000001,2.32399,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']"
L'Assiette,48.833419,2.324069,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Vin & Marée Maine Montparnasse,48.8365024,2.322986900000001,4.2,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Félicie,48.8324507,2.324625999999999,4.4,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Sushi Pacha - Restaurant Japonais À Emporter ou En Livraison - Paris,48.8353607,2.3236499,4.5,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Miga,48.83816820000001,2.3313067,4.2,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Café Oz The Australian Bar Denfert,48.83327779999999,2.333911399999999,3.9,"['bar', 'night_club', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Café L'ECIR,48.83285540000001,2.336026000000001,4.2,"['restaurant', 'cafe', 'bar', 'food', 'point_of_interest', 'establishment']"
Indiana Café - Denfert Rochereau,48.8334562,2.3320303,3.7,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
McDonald's,48.83318209999999,2.3318129,3.2,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Denfert Maree,48.83351520000001,2.330620399999999,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Baladna,48.83383310000001,2.3310743,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Café Daguerre,48.83340449999999,2.331322399999999,3.9,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Amorino,48.8337714,2.3299042,4.5,"['cafe', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']"
Le Duc,48.8387481,2.3312101,4.5,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Un Jour à Hanoï,48.83473060000001,2.3278052,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Miga,48.83816820000001,2.3313067,4.2,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
La Contre Allée,48.8354992,2.3339063,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Denfert Café,48.8341559,2.333885,3.3,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']"
Café du Rendez-Vous,48.8336678,2.3315991,3.8,"['restaurant', 'cafe', 'food', 'store', 'point_of_interest', 'establishment']"
Le Lakanal,48.833236,2.332545,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Chef Asie,48.8327038,2.3358926,3.9,"['restaurant', 'meal_delivery', 'food', 'point_of_interest', 'establishment']"
EPIRE,48.8337243,2.3300958,4.0,"['restaurant', 'food', 'store', 'point_of_interest', 'establishment']"
Franprix,48.83385,2.32955,3.7,"['supermarket', 'convenience_store', 'liquor_store', 'grocery_or_supermarket', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']"
Le Bouquet,48.83409599999999,2.3289693,3.8,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
La Vie d'Ange,48.8324655,2.3374229,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Café Oz The Australian Bar Denfert,48.83327779999999,2.333911399999999,3.9,"['bar', 'night_club', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Café L'ECIR,48.83285540000001,2.336026000000001,4.2,"['restaurant', 'cafe', 'bar', 'food', 'point_of_interest', 'establishment']"
Académie de la bière,48.839246,2.339092,4.2,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Harmony café,48.83862300000001,2.339632000000001,4.4,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Le Moderne,48.8320572,2.3384019,4.3,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']"
La Vie d'Ange,48.8324655,2.3374229,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']"
La Contre Allée,48.8354992,2.3339063,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Chef Asie,48.8327038,2.3358926,3.9,"['restaurant', 'meal_delivery', 'food', 'point_of_interest', 'establishment']"
Carrefour Express,48.8392298,2.339996299999999,3.5,"['supermarket', 'bakery', 'grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Denfert Café,48.8341559,2.333885,3.3,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']"
Franprix,48.8317394,2.3388058,3.2,"['supermarket', 'convenience_store', 'liquor_store', 'grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Il Pomod’oro,48.8395251,2.3399946,4.8,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Istanbul Grill Kebab.,48.8395291,2.3379481,3.5,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Franprix,48.8334693,2.344456999999999,3.1,"['supermarket', 'convenience_store', 'liquor_store', 'grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Figue et olive,48.83967000000001,2.338498,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Tra Amici,48.8344405,2.3452262,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Au Réveil Samaritain,48.831485,2.340923,4.0,"['restaurant', 'cafe', 'bar', 'food', 'point_of_interest', 'establishment']"
CANTINELLA,48.83693629999999,2.338380399999999,4.7,"['meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Franprix,48.833215,2.337306,3.2,"['supermarket', 'convenience_store', 'liquor_store', 'grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Capsule Restaurant,48.83683019999999,2.3381604,4.9,"['restaurant', 'food', 'point_of_interest', 'establishment']"
"Belambra Hotel ""Magendie""",48.83409,2.346187,3.8,"['storage', 'lodging', 'restaurant', 'food', 'parking', 'point_of_interest', 'establishment']"
Le Languedoc,48.8378861,2.3452659,4.2,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Au Petit Marguery,48.83676669999999,2.3498695,4.1,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Café Resto “Les Jolies Mômes”кафе возле дома,48.8354861,2.348487699999999,4.5,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Tra Amici,48.8344405,2.3452262,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']"
L'Auberge du Roi Gradlon,48.83528829999999,2.346261300000001,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Franprix,48.8355943,2.3466983,3.2,"['supermarket', 'convenience_store', 'liquor_store', 'grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Franprix,48.8334693,2.344456999999999,3.1,"['supermarket', 'convenience_store', 'liquor_store', 'grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Café Lilou,48.8378257,2.3456518,4.2,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Bistro V,48.8376947,2.3461956,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Jean Sushi,48.83823779999999,2.3459834,4.1,"['meal_takeaway', 'meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Thao Ly,48.839491,2.3460031,4.5,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
MONOP',48.83574910000001,2.349279499999999,3.6,"['supermarket', 'convenience_store', 'grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Harmony café,48.83862300000001,2.339632000000001,4.4,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Sangeet,48.83202230000001,2.3443012,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Café Premier,48.83601530000001,2.3500969,4.2,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
La Petite Chaloupe,48.8367669,2.3500032,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']"
L'Angolo 42,48.83783879999999,2.3473736,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Restaurant japonais paris 13 traiteur japonais à domicile maki 75005,48.8357521,2.3468197,,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Van Long,48.8323042,2.3460592,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']"
"Belambra Hotel ""Magendie""",48.83409,2.346187,3.8,"['parking', 'storage', 'lodging', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Starbucks,48.838939,2.3506795,3.8,"['cafe', 'bakery', 'store', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Au Petit Marguery,48.83676669999999,2.3498695,4.1,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Au Bon Coin,48.8381207,2.351813,4.5,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Le Languedoc,48.8378861,2.3452659,4.2,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']"
UGC Gobelins,48.8328755,2.3542044,4.1,"['movie_theater', 'store', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Planet Sushi,48.8397458,2.3515705,3.9,"['meal_delivery', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Trattoria César,48.8368644,2.3527531,4.3,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Les Négociants,48.8372184,2.3519513,4.1,"['restaurant', 'bar', 'cafe', 'point_of_interest', 'food', 'establishment']"
Café Resto “Les Jolies Mômes”кафе возле дома,48.8354861,2.348487699999999,4.5,"['cafe', 'restaurant', 'point_of_interest', 'food', 'establishment']"
"Restaurant Ethiopien "" Ase Theodros """,48.8375917,2.352192000000001,4.5,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Auberge Etchegorry,48.8322271,2.3505747,4.4,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Virgule,48.8336111,2.3547222,4.5,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Café Premier,48.83601530000001,2.3500969,4.2,"['cafe', 'bar', 'restaurant', 'point_of_interest', 'food', 'establishment']"
MONOP',48.83574910000001,2.349279499999999,3.6,"['supermarket', 'convenience_store', 'grocery_or_supermarket', 'store', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Franprix,48.8355943,2.3466983,3.2,"['supermarket', 'liquor_store', 'convenience_store', 'grocery_or_supermarket', 'store', 'restaurant', 'point_of_interest', 'food', 'establishment']"
L'Auberge du Roi Gradlon,48.83528829999999,2.346261300000001,4.6,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Le Perroquet,48.8366438,2.3522671,4.2,"['restaurant', 'liquor_store', 'bar', 'store', 'point_of_interest', 'food', 'establishment']"
Sushi Konnichiwa,48.8372583,2.3519119,4.6,"['restaurant', 'point_of_interest', 'food', 'establishment']"
Le Sympathique,48.83720289999999,2.3524531,3.7,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']"
UGC Gobelins,48.8328755,2.3542044,4.1,"['movie_theater', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']"
Au Petit Marguery,48.83676669999999,2.3498695,4.1,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Au Bon Coin,48.8381207,2.351813,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Starbucks,48.838939,2.3506795,3.8,"['cafe', 'bakery', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']"
Trattoria César,48.8368644,2.3527531,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Les Négociants,48.8372184,2.3519513,4.1,"['restaurant', 'cafe', 'bar', 'food', 'point_of_interest', 'establishment']"
Empire de raviolis,48.83701610000001,2.3592179,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Virgule,48.8336111,2.3547222,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']"
"Restaurant Ethiopien "" Ase Theodros """,48.8375917,2.352192000000001,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Café Resto “Les Jolies Mômes”кафе возле дома,48.8354861,2.348487699999999,4.5,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Café de France,48.83134930000001,2.3541578,3.6,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Auberge Etchegorry,48.8322271,2.3505747,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']"
le petit grumeau,48.8384712,2.3563194,4.1,"['grocery_or_supermarket', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']"
Café Premier,48.83601530000001,2.3500969,4.2,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Franprix,48.8379358,2.3563287,3.7,"['supermarket', 'convenience_store', 'liquor_store', 'grocery_or_supermarket', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']"
Le Sympathique,48.83720289999999,2.3524531,3.7,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Franprix,48.8348324,2.353611,3.3,"['supermarket', 'convenience_store', 'liquor_store', 'grocery_or_supermarket', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']"
Ai-Hua Restaurant 爱华小馆 - Vietnamien & Coréen,48.836028,2.3531,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Le Perroquet,48.8366438,2.3522671,4.2,"['restaurant', 'liquor_store', 'bar', 'food', 'store', 'point_of_interest', 'establishment']"
The next door market (by Franprix),48.83428119999999,2.355941899999999,3.4,"['supermarket', 'convenience_store', 'liquor_store', 'grocery_or_supermarket', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']"
UGC Gobelins,48.8328755,2.3542044,4.1,"['movie_theater', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Empire de raviolis,48.83701610000001,2.3592179,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Chez Ly Village Tao-Tao,48.8322914,2.3612204,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Virgule,48.8336111,2.3547222,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Coco de Mer,48.83914559999999,2.3585408,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']"
le petit grumeau,48.8384712,2.3563194,4.1,"['grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Trattoria César,48.8368644,2.3527531,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Franprix,48.8379358,2.3563287,3.7,"['supermarket', 'convenience_store', 'liquor_store', 'grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Le Chiquito,48.83651580000001,2.3589162,3.8,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
L'intermède,48.8373531,2.360209100000001,4.4,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
The next door market (by Franprix),48.83428119999999,2.355941899999999,3.4,"['supermarket', 'convenience_store', 'liquor_store', 'grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
mikfood,48.8341315,2.355968,,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Chefs du Quartier,48.8371733,2.3559663,4.8,"['restaurant', 'meal_takeaway', 'food', 'point_of_interest', 'establishment']"
EV Brochettes & Mezzés,48.8384242,2.3563957,4.8,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Chào bà restaurant,48.83329920000001,2.3551363,4.8,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Baan Issan,48.83375410000001,2.3545815,4.7,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
La Cigale,48.8391075,2.360675499999999,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Crêperie Paris Breizh Italie,48.8319511,2.358143,4.4,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Franprix,48.8348324,2.353611,3.3,"['supermarket', 'convenience_store', 'liquor_store', 'grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
sukoshi,48.83303369999999,2.3634703,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Empire de raviolis,48.83701610000001,2.3592179,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Chez Ly Village Tao-Tao,48.8322914,2.3612204,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']"
Restaurant Anatolie,48.8345824,2.3676949,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']"
sukoshi,48.83303369999999,2.3634703,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']"
